team,team_zh,country_code,group,nationality,player_name,jersey_number,position,date_of_birth,age,height_cm,preferred_foot,market_value_eur_m,club,national_caps,national_goals,goal_rate,fifa_ranking,elo,data_source,source_url,squad_status
South Korea,南韓,KOR,Group A,南韓,Kim Moon-hwan,15,Defender,"August 1, 1995",30,,??????,,Daejeon Hana Citizen,35,0,0.0,23.0,1715.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
South Korea,南韓,KOR,Group A,南韓,Park Jin-seob,16,Defender,"October 23, 1995",30,,??????,,Zhejiang,14,1,0.071,23.0,1715.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
South Korea,南韓,KOR,Group A,南韓,Bae Jun-ho,17,Midfielder,"August 21, 2003",22,,??????,,Stoke City,13,2,0.154,23.0,1715.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
South Korea,南韓,KOR,Group A,南韓,Oh Hyeon-gyu,18,Forward,"April 12, 2001",25,,??????,,Beşiktaş,27,6,0.222,23.0,1715.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
South Korea,南韓,KOR,Group A,南韓,Lee Kang-in,19,Midfielder,"February 19, 2001",25,,??????,,Paris Saint-Germain,47,11,0.234,23.0,1715.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
South Korea,南韓,KOR,Group A,南韓,Yang Hyun-jun,20,Midfielder,"May 25, 2002",24,,??????,,Celtic,9,0,0.0,23.0,1715.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
South Korea,南韓,KOR,Group A,南韓,Jo Hyeon-woo,21,Goalkeeper,"September 25, 1991",34,,??????,,Ulsan HD,48,0,0.0,23.0,1715.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
South Korea,南韓,KOR,Group A,南韓,Seol Young-woo,22,Defender,"December 5, 1998",27,,??????,,Red Star Belgrade,34,0,0.0,23.0,1715.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
South Korea,南韓,KOR,Group A,南韓,Jens Castrop,23,Defender,"July 29, 2003",22,,??????,,Borussia Mönchengladbach,7,0,0.0,23.0,1715.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
South Korea,南韓,KOR,Group A,南韓,Kim Jin-gyu,24,Midfielder,"February 24, 1997",29,,??????,,Jeonbuk Hyundai Motors,22,3,0.136,23.0,1715.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
South Korea,南韓,KOR,Group A,南韓,Eom Ji-sung,25,Midfielder,"May 9, 2002",24,,??????,,Swansea City,9,2,0.222,23.0,1715.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
South Korea,南韓,KOR,Group A,南韓,Lee Dong-gyeong,26,Midfielder,"September 20, 1997",28,,??????,,Ulsan HD,18,4,0.222,23.0,1715.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Nikola Vasilj,1,Goalkeeper,"December 2, 1995",30,,??????,,FC St. Pauli,26,0,0.0,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Nihad Mujakić,2,Defender,"April 15, 1998",28,,??????,,Gaziantep,12,1,0.083,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Dennis Hadžikadunić,3,Defender,"July 9, 1998",27,,??????,,Sampdoria,32,0,0.0,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Tarik Muharemović,4,Defender,"February 28, 2003",23,,??????,,Sassuolo,14,1,0.071,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Sead Kolašinac,5,Defender,"June 20, 1993",32,,??????,,Atalanta,65,0,0.0,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Benjamin Tahirović,6,Midfielder,"March 3, 2003",23,,??????,,Brøndby,28,2,0.071,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Amar Dedić,7,Defender,"August 18, 2002",23,,??????,,Benfica,28,1,0.036,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Armin Gigović,8,Midfielder,"April 6, 2002",24,,??????,,Young Boys,20,1,0.05,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Samed Baždar,9,Forward,"January 31, 2004",22,,??????,,Jagiellonia Białystok,13,1,0.077,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Ermedin Demirović,10,Forward,"March 25, 1998",28,,??????,,VfB Stuttgart,40,4,0.1,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Edin Džeko,11,Forward,"March 17, 1986",40,,??????,,Schalke 04,148,73,0.493,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Mladen Jurkas,12,Goalkeeper,"October 7, 2007",18,,??????,,Borac Banja Luka,0,0,0.0,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Ivan Bašić,13,Midfielder,"April 30, 2002",24,,??????,,Astana,17,0,0.0,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Ivan Šunjić,14,Midfielder,"October 9, 1996",29,,??????,,Pafos,11,0,0.0,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Amar Memić,15,Midfielder,"January 20, 2001",25,,??????,,Viktoria Plzeň,13,1,0.077,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Amir Hadžiahmetović,16,Midfielder,"March 8, 1997",29,,??????,,Hull City,36,0,0.0,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Dženis Burnić,17,Midfielder,"May 22, 1998",28,,??????,,Karlsruher SC,20,0,0.0,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Nikola Katić,18,Defender,"October 10, 1996",29,,??????,,Schalke 04,17,2,0.118,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Kerim Alajbegović,19,Forward,"September 21, 2007",18,,??????,,Red Bull Salzburg,10,1,0.1,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Esmir Bajraktarević,20,Forward,"March 10, 2005",21,,??????,,PSV Eindhoven,16,1,0.062,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Stjepan Radeljić,21,Defender,"September 5, 1997",28,,??????,,Rijeka,5,0,0.0,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Martin Zlomislić,22,Goalkeeper,"August 16, 1998",27,,??????,,Rijeka,3,0,0.0,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Haris Tabaković,23,Forward,"June 20, 1994",31,,??????,,Borussia Mönchengladbach,10,4,0.4,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Nidal Čelik,24,Defender,"July 17, 2006",19,,??????,,Lens,2,0,0.0,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Jovo Lukić,25,Forward,"November 28, 1998",27,,??????,,Universitatea Cluj,3,0,0.0,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Bosnia and Herzegovina,波士尼亞與赫塞哥維納,BIH,Group B,波士尼亞與赫塞哥維納,Ermin Mahmić,26,Midfielder,"March 14, 2005",21,,??????,,Slovan Liberec,2,0,0.0,63.0,1515.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Dayne St. Clair,1,Goalkeeper,"May 9, 1997",29,,??????,,Inter Miami CF,20,0,0.0,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Alistair Johnston,2,Defender,"October 8, 1998",27,,??????,,Celtic,58,1,0.017,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Alfie Jones,3,Defender,"October 7, 1997",28,,??????,,Middlesbrough,2,0,0.0,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Luc de Fougerolles,4,Defender,"October 12, 2005",20,,??????,,Dender,13,0,0.0,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Joel Waterman,5,Defender,"January 24, 1996",30,,??????,,Chicago Fire FC,17,0,0.0,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Mathieu Choinière,6,Midfielder,"February 7, 1999",27,,??????,,Los Angeles FC,23,0,0.0,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Stephen Eustáquio,7,Midfielder,"December 21, 1996",29,,??????,,Los Angeles FC,56,4,0.071,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Ismaël Koné,8,Midfielder,"June 16, 2002",23,,??????,,Sassuolo,40,4,0.1,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Cyle Larin,9,Forward,"April 17, 1995",31,,??????,,Southampton,90,30,0.333,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Jonathan David,10,Forward,"January 14, 2000",26,,??????,,Juventus,77,39,0.506,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Liam Millar,11,Midfielder,"September 27, 1999",26,,??????,,Hull City,41,1,0.024,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Tani Oluwaseyi,12,Forward,"May 15, 2000",26,,??????,,Villarreal,24,2,0.083,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Derek Cornelius,13,Defender,"November 25, 1997",28,,??????,,Rangers,44,1,0.023,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Jacob Shaffelburg,14,Midfielder,"November 26, 1999",26,,??????,,Los Angeles FC,31,6,0.194,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Moïse Bombito,15,Defender,"March 30, 2000",26,,??????,,Nice,20,0,0.0,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Maxime Crépeau,16,Goalkeeper,"May 11, 1994",32,,??????,,Orlando City SC,32,0,0.0,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Tajon Buchanan,17,Forward,"February 8, 1999",27,,??????,,Villarreal,60,8,0.133,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Owen Goodman,18,Goalkeeper,"November 27, 2003",22,,??????,,Barnsley,0,0,0.0,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Alphonso Davies,19,Defender,"November 2, 2000",25,,??????,,Bayern Munich,58,15,0.259,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Ali Ahmed,20,Forward,"October 10, 2000",25,,??????,,Norwich City,24,1,0.042,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Jonathan Osorio,21,Midfielder,"June 12, 1992",33,,??????,,Toronto FC,90,10,0.111,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Richie Laryea,22,Defender,"January 7, 1995",31,,??????,,Toronto FC,75,1,0.013,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Niko Sigur,23,Defender,"September 9, 2003",22,,??????,,Hajduk Split,19,2,0.105,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Promise David,24,Forward,"July 3, 2001",24,,??????,,Union Saint-Gilloise,10,3,0.3,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Canada,加拿大,CAN,Group B,加拿大,Nathan Saliba,25,Midfielder,"February 7, 2004",22,,??????,,Anderlecht,15,2,0.133,48.0,1625.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Qatar,卡達,QAT,Group B,卡達,Mahmud Abunada,1,Goalkeeper,"February 5, 2000",26,,??????,,Al-Rayyan,5,0,0.0,53.0,1570.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Qatar,卡達,QAT,Group B,卡達,Pedro Miguel,2,Defender,"August 6, 1990",35,,??????,,Al-Sadd,99,3,0.03,53.0,1570.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Qatar,卡達,QAT,Group B,卡達,Lucas Mendes,3,Defender,"July 3, 1990",35,,??????,,Al-Wakrah,25,1,0.04,53.0,1570.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Qatar,卡達,QAT,Group B,卡達,Issa Laye,4,Defender,"December 22, 1997",28,,??????,,Al-Arabi,4,0,0.0,53.0,1570.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Qatar,卡達,QAT,Group B,卡達,Jassem Gaber,5,Defender,"February 20, 2002",24,,??????,,Al-Rayyan,32,1,0.031,53.0,1570.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
